,Text,Predicted Label,LLM Response,True Label,Prediction Time
6795,"An employee was cutting meat with a meat saw. The saw amputated the tip of the employee's left thumb, removing soft tissue and bone. The saw was not guarded at the time of the incident.",Amputations involving bone loss,Amputations involving bone,Amputations,0.5623025894165039
6796,An employee was using a utility knife to scrape sealing seams on a tractor when the part he was holding slipped and the knife cut his right thumb tip. Proper PPE was not worn at the time of the incident.,"Cuts, lacerations","Cuts, lacer",Amputations,0.5558919906616211
6797,An employee became dehydrated while working at a construction site. The employee began to cramp and was taken to the hospital where he was administered IV fluids and kept overnight.,"Heat exhaustion, fatigue","Heat exhaustion, fatigue","Effects of heat and light, n.e.c.",0.5191726684570312
6801,"An employee was stacking bales of plastic bottles weighing about 500 pounds. After stacking two bales, he moved his forklift back and got off it to pick up some metal strapping that was under a third bale. When he picked the strapping up, the two stacked bales tumbled down. They knocked the employee to the ground and then landed on his legs. He suffered a compound fracture to the left leg and a broken right lower leg.",Fractures (except skull fractures) and concussions,22,Fractures,0.47271227836608887
6802,An employee suffered dehydration while performing road work and was hospitalized.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.5193822383880615
6803,"An employee was operating a reach lift and was pinned between the lift and a concrete wall, suffering a hip/pelvis injury. He was hospitalized.",Nonfatal 'crushing' injuries,Nonfatal 'crushing,Traumatic injuries or exposures  unspecified,0.5267026424407959
6804,"An employee slipped on ice in parking lot while on break, falling to the ground and injuring a hip.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5262954235076904
6807,"An employee was loading soil into a wheelbarrow in front of a client's residence when they were struck by a vehicle, resulting in a broken shoulder and broken ribs.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5181212425231934
6810,"An employee was walking. As he rounded the base of a shelving unit, he tripped and fell on the floor sustaining a fractured right wrist and hip.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.520958662033081
6811,"An employee was servicing a dehumidifier when he noticed an abnormal noise. The employee began inspecting the housing unit and manually rotated the belt. The motor then engaged, putting the fan in motion and pulling his left hand into the machine. The employee sustained partial amputations to his left middle and ring fingers.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5547153949737549
6814,An employee was looking for a suspected leak in a paint hose when paint from a pinhole leak was injected into his left index finger.,Unknown,Cuts and lacer,"Cuts, lacerations, punctures without injury to internal structures",0.5141212940216064
6818,An employee was moving a 300-pound piece of sheet metal from its stored position to the shear to cut it to size. The sheet metal fell onto the employee's steel-toe boots. The employee's right foot was punctured by a corner of the metal and several bones in the foot were broken.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5663249492645264
6819,"An employee was performing maintenance on a piece of heavy equipment when he slipped and fell from the machine to the ground, injuring his head and ribs. He was hospitalized.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5233032703399658
6822,"On January 21, 2021, an apprentice pipe fitter was making sure that the facing machine's blades were set properly when a clamp on the machine loosened, pinching the employee's right thumb and resulting in an amputation to the tip of his thumb without bone loss.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5541188716888428
6825,"An employee was manually moving empty pallets in a warehouse. The employee struck their head on a racking system, suffered head injuries, and was hospitalized.",Cerebral and other intracranial hemorrhages,Cerebral and other,"Intracranial injuries, unspecified",0.5239601135253906
6826,"An employee was walking in an aisle while a forklift operator was approaching with a cart on the front of a forklift. He saw the employee at the last moment and pressed the brakes all the way to the floor. The load shifted, rolled forward, and hit the employee, injuring her right hip and left hand. She was hospitalized.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.557042121887207
6827,"Hot water spilled out of a pasta cooker onto a cook, causing burns to the right side of his body that required surgery.",Unknown,77,"Heat (thermal) burns, unspecified",0.42792677879333496
6828,"While moving from one work station to another, an employee was struck by a moving piece of pipe. He suffered a broken rib and a collapsed lung.","Fractures and other injuries, n.e.c.",Fractures and other,Internal injuries to organs and blood vessels of the trunk,0.5194368362426758
6829,"After being removed from a charger, a dead forklift battery exploded in an employee's face. The battery acid caused an eye injury.","Chemical burns and corrosions, unspecified",Chemical burns and corros,"Soreness, pain, hurt-nonspecified injury",0.520164966583252
6833,While working on a training project (maintenance and rebuilding of a diesel engine) an employee caught two fingers on their left hand between the camshaft and the front of the engine. The left middle and ring fingers were lacerated near the nail and partially amputated.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5605461597442627
6838,An employee was using a hoist to move a 200 lb. bar. The bar dropped from the hoist and landed on the employee's left large toe resulting in the removal of a small portion of the toe.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5589380264282227
6841,"An employee was working on a parcel sorting machine when the employee's hand was caught between the open track and dragged under the carriage, requiring hospitalization and surgery.",Amputations,Amputations,"Soreness, pain, hurt-nonspecified injury",0.4726982116699219
